id;comments
540;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
540;"Merci ;-) bravo @francoislarpin :face_with_tears_of_joy::flexed_biceps: bel hommage au grand Karl ;-)"
540;Ton mec mérite un film en fait :face_with_tears_of_joy:
541;Queen :butterfly::cherry_blossom::butterfly:
541;Love it :red_heart:️:red_heart:️:red_heart:️
541;ur my ting :collision::face_exhaling: :eyes::blue_heart: love hun
541;real fit babe :blue_heart:🫧:hundred_points::collision::tornado:️
541;Gorgeous :yellow_heart:
541;Ik kan jou niet vinden helaas
541;Vinted customer support = :pile_of_poo::thumbs_down_light_skin_tone:
541;:fire:
542;An actual tragedy
542;:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy: I love a good one piece
542;I hate how tops and bottoms are sold separately and they’re so expensive
542;Great news! All these hi cut shapes aren’t built for my wide crotch. I can’t be out here having my coochie falling out at the beach! :beach_with_umbrella:️
542;I think rocking a one piece :one-piece_swimsuit: bathing suit is classy. The tankini’s are giving old lady vibes… I can say this cause I’m oldish (gen X) but doesn’t mean I want to dress old. :squinting_face_with_tongue:
542;who can fit into a one piece
542;One piece so my kid won't rip my top off :fire:
543;:sparkles::sparkles::sparkles:
543;Dear @camillecharriere pls check your dm🫶
543;cattttt:red_heart:️:sparkling_heart::sparkling_heart:
543;You look like a fairy in the 2nd photo :smiling_face_with_heart-eyes:
543;:red_heart:️
543;"The last picture …:smiling_cat_with_heart-eyes::red_heart:️
Team Camille !!!"
543;third slide icon
543;@camillecharriere and all the K fam beauty packaging. They are such a big fat stinky footprint lololol
544;The Celine Triomphe Mules are way more comfortable than the Hermes Orans
544;Most uncomfortable shoes but I love them :smiling_face_with_heart-eyes:
544;They look uncomfortable and ugly, people are just lemmings
544;save yourself the hassle and get a dupe. They don’t get worn enough to justify the price I’m sorry
545;Yesss
545;they will have to pry Milani baked blush from my cold dead hands
545;For anyone who's curious what blush lasts the longest (I've bought & tested soooo many, rare beauty, kylies blush, milk & so much more) the only one that has lasted ALL day is the Dior blush, yes its pricy but lasts from 8am till I double cleanse at night before bed , it's so worth it
545;always a powder blush
545;powder blush the :goat:
545;meanwhile im using an old lipstick
545;I love them both at this point but I feel like liquid is quicker because I can set my face after instead of setting before powder so it doesn’t apply blotchy
545;powder >> liquid
545;Gloss/lipstick as blush>>
545;Liquid blush forever sorry, it gives you the glow along with color!!
546;So so accurate!! :)
546;Do Hermes!
546;:clapping_hands_light_skin_tone::red_heart:️
546;i wear Prada, Polo but i dress like Dior :loudly_crying_face:
546;Do Ysl!! 🪩
546;Dior is definitely a bit of me but I don’t mind Gucci
546;All these looks are :fire:
546;@plcfarias thank you legend
547;Perfect
547;Gorgeous as always x
547;I need these jeans & I’m not pregnant :face_with_tears_of_joy:
547;This is so cute
547;IMPECCABLE
547;Where is this shirt from? :smiling_face_with_heart-eyes:
547;But why promote h&m when they are fast fashion and known to use slave labor? You can afford sustainable alternatives. Why recommend a brand like that?
547;:red_heart:️:raising_hands:
547;Love !!
548;Il99l. ..l
548;a staple, can never be out of style
548;aight,,, it's time for me and my wattpad era converse collection to shine,,,
548;converse will never be out of style
548;Never gonna happen
548;Hallelujah
548;But what socks are we wearing with them :woman_shrugging_light_skin_tone:
548;Bruh I just attended a fashion show wearing jeans n converse while everyone was dressed up. I felt so left out lol.
548;I have my converse from middle school on rn:loudly_crying_face:
549;"Gucci always had a GG BELT in their collections. The G’s were designed different in the 90’s and early 2000’s in past collections. So the GG marmont was nothing new just a little rebrand a few years ago. It quickly became over saturated because when it first launched it was pretty affordable so everyone bought one.
Last year I sold my thin GG version on poshmark for more than what I paid for it. In another 7 years the GG marmont belt will be worth way than it is now, so don’t sell it if you own one"
549;is this a threat?
549;Eww
549;Noooo please nooooo
549;:smiling_face_with_heart-eyes:
549;NO
549;criminal
549;@titasnajder that’s the most outrageous comeback!!! Cancel this item forever except in Slovenia of course :victory_hand_medium-light_skin_tone:
550;Versace allllll the wayyyyy
550;Such a Dior girlie :smiling_face_with_hearts:
550;Jaccquemus girly for life
550;miu miu & versace! so cuteeee
550;Versaceee:raising_hands_medium-light_skin_tone:
550;Prada pls
550;Dior :red_heart:️
550;pls do more of these, I love
551;R u dumb
551;If you don’t follow me
551;How am I supposed to meet you bro
551;Ima put you in prison
551;Wasting my damn time
551;Honestly
551;That’s not funny
551;No one knows Lila
551;Your do fucking annoying
551;I don’t understand
552;That jacket is the bomb & those two look like trouble :angry_face_with_horns: :smiling_face_with_horns:
552;Check my MSG :)
552;سبحان الله ماتغيرتي
552;Omg :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
552;Want to be you
552;Gorgeous
552;thank u for this
552;Milo and gunnaaaa
552;pretty pretty girl
552;pretty!
553;You are seriously the COOLEST mom :white_heart:
553;:kiss_mark:
554;See D m :)
554;:yellow_heart::yellow_heart::yellow_heart::yellow_heart:
554;Lovely
554;Omg I die for that cute bag!!!! Cute outfit!!!!
554;Yum :yellow_heart::nerd_face:
554;This is so cute!!
554;Adoreee :fire:
554;So cuteee
554;So beautiful
555;Does anyone know where the purple hoodie is from
555;:fire::red_heart:️
555;Beans
555;yes.
555;PERFECT
555;hbddd :red_heart::red_heart:
555;happy bday cutes
555;where are they grey pants from? :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
555;:clapping_hands::clapping_hands:
555;Stunnnn
556;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
556;Feel better :white_heart::white_heart:
556;Iiihhh :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:🥹
556;3 photo got me crying :loudly_crying_face::red_heart:️
556;:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️
556;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
556;Where did u get that cat tree?
556;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
556;:red_heart: Cutiee
557;Turquoise/Tiffany blue is really a color for the it girls 🩵
557;@carolinebromberg_
557;I HAVE BEEN SAYING THIS SINCE MARCH!!!!!! MY AQUAMARINE SUMMER
557;Favvv childhood movie :mermaid_medium_skin_tone::white_heart:
557;I'm soo freaking ready for this, ready to build my all blue capsule wardrobe :raising_hands_light_skin_tone:
557;Love to see it!!🩵🩵
557;🩵
557;Is this the new 2010’s teal epidemic?
557;
558;:fire:
558;This outfit is soooo tough :smiling_face_with_heart-eyes:
558;:smiling_face_with_heart-eyes:
558;Your fit is perfect :OK_hand_dark_skin_tone:
558;Is this Ohrid lake ?
558;:fire::fire:
558;:fire:
558;shoes id???? :smiling_face_with_heart-eyes:
558;:fire::fire::fire:
558;can’t find this jacket anywhere :loudly_crying_face:
559;Beautiful :smiling_face_with_heart-eyes:
559;Please check DM:red_heart:️🥹
559;DM me please
559;Wowww :red_heart::red_heart:
559;first steps in new docs always suck
559;This fittttt 🩶
559;:smiling_face_with_heart-eyes:
559;cutie
559;so good!!
559;:red_heart::red_heart::red_heart:
560;That’s a lot of coconuts :coconut: :smiling_face_with_heart-eyes:
560;:red_heart:️
560;:fairy_medium-dark_skin_tone:
560;Love you:heart_suit:️
560;Where can i get that cute bikini??
560;where r ur sunglasses from in the last picture
560;Konykony2012 album header
560;Hit me up if you're back :hibiscus::hundred_points:i live on a southern island my thai husband x
560;@b.desssa me too
561;How proud of U :fire::red_heart:️.
561;See D m :)
561;Super photos
561;Way too good for a post workout look :white_heart:
561;The bird
561;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
561;@cowboybike :red_heart:️:eyes:
561;:red_heart:️
561;:white_heart:🪽
561;:fire::fire::fire:
562;:red_heart:️
562;voice!
562;Wicked :black_heart:
562;:smiling_face_with_heart-eyes:
562;:fire::fire::fire::fire::fire:
562;:fire::fire::fire:
562;:black_heart:🩶
562;:black_heart::black_heart::black_heart:
562;:smiling_face_with_heart-eyes:
562;@tierrawhack my fav :red_heart:️:red_heart:️:red_heart:️
563;"What an outfit; luv this look:pinched_fingers:"
563;stunning
563;Wow it's stunning
563;:smiling_face_with_heart-eyes:
563;Quelle femme :white_heart:
563;:growing_heart::growing_heart::growing_heart:
563;:fire::fire::fire::black_heart::black_heart::black_heart:
563;I saw Prada and I had to comment. What a brand :fire:
563;Your style 🫠
563;🩶
564;:fire::fire:
564;the timid vs. the bold
564;What station?
564;Great outfit :fire:
564;:UP!_button::UP!_button:
564;Where is the jacket from?
564;:smiling_face_with_heart-eyes:
564;:fire::clapping_hands:
564;This is the outfit of the year
564;love this!
565;in love with you
565;:raising_hands::raising_hands::fire::fire::fire:
565;@sportyandrich :fire::fire:
565;Yeaaa I know photosensitive execema when I see it :face_with_monocle:
565;Check Dm Love :money_bag::kiss_mark:
565;idk but all im seeing is tiddies :folded_hands: get well soon
566;Frames cleannn
566;Ugh this coat on you :smiling_face_with_heart-eyes:
566;So stunning
566;Hella raw
566;That jacket :fire::fire::fire::fire::fire:
566;We got the perfect hat for you. This is similar to our silhouette of the Fidel cap :OK_hand_medium-dark_skin_tone:
566;Is this hat available somehow somewhere or wot……:grimacing_face:
566;U R soooo beautiful :red_heart:
566;:red_heart::red_heart::red_heart: plz link that hat :fire:
567;:fire::fire::fire:
567;:black_large_square:️:brown_square::blue_square::yellow_square::black_large_square:️
567;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
567;:money_with_wings::euro_banknote::money_with_wings::euro_banknote::money_with_wings:
567;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
567;:water_wave::water_wave:
567;beautifull coat! where is it from?
567;Niceeee :smiling_face_with_heart-eyes:
567;Need this coat
567;Fab
568;:sunflower:
568;获得作业、讨论、家庭作业、在线课程、考试等方面的帮助。保证高分:hundred_points: 微信：thao_essay
568;Wonderful :smiling_face_with_heart-eyes:
568;"I’d love to have u in that position on top of me ;) I know you’d have the time of your life!"
568;Wow 🩵🩵🩵
568;:ring:
568;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
568;:crab:
568;This you? @harpersidneyy
569;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::red_heart::red_heart::rose:
569;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
569;you should do karaoke night with the girls, scream/sing breakup songs, truly healing!!
569;🥹
569;:smiling_face_with_heart-eyes:
569;a stunning cinnamon roll
569;i like how little miss who is sitting with you!
569;:smiling_face_with_heart-eyes:
569;Hey, DM me!
569;Could kill you :smiling_face_with_heart-eyes:
570;Oh huge congratulations to you all my love how amazing 🥹:smiling_face_with_hearts::yellow_heart: xxx
570;Massive congratulations!!! :white_heart::white_heart::white_heart:
570;Congratulations to you! :red_heart:️
570;Aw darling congratulations! :red_heart:️
570;Congrats ! :white_heart:
571;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
571;Love this look
571;:white_heart::white_heart::white_heart:
571;Love this fit:smiling_face_with_heart-eyes: straight to saved
571;Obsessed
571;🩵🩵🩵
571;:red_heart:️
571;This shirt :smiling_face_with_heart-eyes: where from please? Finding THE blue shirt is like finding THE jeans
571;:smiling_face_with_heart-eyes::blue_heart:
572;Oh congratulations!!!!:red_heart:️
572;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
572;The green details :green_heart:
572;can’t wait to see more preggo fits :green_heart:
572;the bump :green_heart::green_heart::green_heart:
572;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
572;Congrats!!!:raising_hands_medium-light_skin_tone:
572;Congrats! :red_heart:️
572;Wonderful news.....wish for the best to all
572;:green_heart::green_heart::green_heart:
573;Rommmaaa
573;YOU GOT VERIFIED FINALLY!!!!!!!
573;:red_heart:
573;awww:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
573;:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:
573;:red_heart::red_heart::red_heart:
573;Love:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
573;:heart_suit:️:heart_suit:️:heart_suit:️:heart_suit:️
573;Stunning as ever Amalie :raising_hands::raising_hands::red_heart:️:red_heart:️:raising_hands::raising_hands::red_heart:️:red_heart:️
573;Beautiful ladies! :two_hearts::rose:
574;Evangelion beach episode
574;love the last shot :weary_face::red_heart:️
574;:fire::fire::fire:
574;LOVEEEEEEE :red_heart:️
574;you're stunning
574;아라는 천사군
574;아라는 천사군
574;:heart_suit:️:heart_suit:️
574;붕대마저 멋있으시지만 얼른 나으셔야해요 흉 안지길 :folded_hands::folded_hands:
574;@kaenaekii that’s itttt
575;Awesome, where are the rings & bangle from please?
575;@marksandspencer could you provide the link to the button up and skirt please :red_heart:️
575;Hi could you please give me the link for your outfit from M&S please? Thank you so much x
575;Love the outfit :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
575;So pretty! :red_heart:️
575;This is so gorgeous 🩵
575;M&S are doing bits:smiling_face_with_heart-eyes:
575;Looove this fit :smiling_face_with_heart-eyes:
575;:blue_heart::green_heart::blue_heart::green_heart::blue_heart:
576;:red_heart:️:fire:
576;@thechicchat :red_heart:️
576;Those cargo pants :fire:
576;The suede jacket in the last slide:weary_face::weary_face::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
576;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::red_heart:️
576;:smiling_face_with_heart-eyes:
576;:red_heart:️:red_heart:️:red_heart:️
576;Can you tell me where that skirts is from?
576;Stunning:red_heart:️
576;@puneetvsworld :folded_hands_medium-dark_skin_tone:
577;how incredible :fire:
577;:green_heart::green_heart::green_heart::green_heart::green_heart:
577;Oh Waw! This is so pretty :smiling_face_with_heart-eyes:
577;:green_heart::green_heart:
577;The color :sparkles::green_heart:
577;:growing_heart::growing_heart::growing_heart:
577;:green_heart:
578;:rose::rose::rose::rose::hugging_face::hugging_face::hugging_face::hugging_face::hugging_face::hugging_face::hugging_face::rose::rose::rose::rose::rose:
578;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
578;Beautiful colors
578;Does anyone know what jeans she’s wearing??
578;The :star:️
578;Yoooo..... Boxcutter...your... joint..are getting bigger...dude..
578;:white_heart::white_heart::white_heart:
578;:white_heart::white_heart:
578;Need the lace dress omg
579;J’adore:raising_hands:
579;:green_heart:
579;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:
579;Bliss :sparkles::white_heart:
579;Loved being in the :sun:️ with you :green_heart:
580;@lebo.laxa
580;Love the skirt!:brown_heart:
580;:black_heart::black_heart::black_heart::black_heart:
580;Love the outfit!  More info on the black skirt please!  Is it made of denim?  Thank you! :folded_hands_medium-light_skin_tone: :smiling_face_with_heart-eyes:
580;That skirt is incredible xxx
580;Wow!!! Love their clothes :raising_hands_medium_skin_tone:
580;That wonderful white shirt - is that @massimodutti as well?
